store_id,store_grade,store_name,member_id ,member_name,order_count,score,phone,store_qq,store_email,area_info,store_address,page
415111,222,南京市玄武区昔年花店,145636,南京市玄武区昔年花店,1938,5,15951991324、13770512625,,470719105@qq.com,江苏省南京市玄武区,仙鹤门仙居雅苑农贸市场北外1号,62
233461,222,怡情花缘,14721,13707226446,1997,5,13707226446、13707226446,453469028,453469028@qq.com,湖北省仙桃市仙桃市,仙桃中学北门正对面,62
302859,222,幸福花店,27099,济南幸福花店,1941,5,15053158380,1170283925,1170283925@qq.com,山东省济南市历城区,山东省济南市历城区孙村镇英才学院,62
310065,222,爱花居南宁市建政路店,38546,hxzmxl,1982,5,13978881642、15078896026,1010486579,1010486579@qq.com,广西省南宁市青秀区,广西南宁市青秀区建政东路10—12号,63
310612,222,北京绿源鲜花店,39176,北京绿源鲜花店,2029,5,13121119045,935772127,935772127@qq.com,北京市西城区,北京市西城区北礼士路70一9,63
441944,222,韩韓花语鲜花店,199985,韩燕花语鲜花,1931,5,13510141566、13510141566,1192131751,1192131751@qq.com,广东省深圳市宝安区,广东省深圳市宝安区松白路宏发大世界,63
300902,22211,北京花之韵鲜花店,24755,北京花之韵鲜花店,1072,5,18801116808、17600223708,,939394083@qq.com,北京市丰台区,花乡花卉产业园区10号厅37号,63
437112,222,兰州温馨花坊,189519,兰州温馨花房,1890,5,18919174402,1625826137,370834803@qq.com,甘肃省兰州市城关区,省商务厅幼儿园,63
464623,222,馥郁花间flower home,229214,馥郁花间鲜花店,826,5,15921859502,391854789,391854789@qq.com,上海市静安区,静安区曹家渡街道昌平路868号,63
244301,222,佛山市南海区桂城浪漫花缘鲜花店,21046,佛山浪漫花缘鲜花店,1975,5,13380264769,2310017994,2310017994@qq.com,广东省佛山市南海区,天佑六路54号,63
302308,222,重庆万州朵朵花艺,26461,蒋志惠625816,1986,5,18875347178、18875347178,290920143,290920143@qq.com,重庆市万州区,北山大道684号,63
202318,222,昆明欣欣花卉经营部,22206,昆明欣欣花卉经营部,860,5,13987191738、18064810879,1052092446,yf6441694@126.com,云南省昆明市官渡区,岔街一号花卉市场B区93-94号,63
421850,222,蜂采花艺,168285,蜂采花艺,1966,5,19946006155、19921556155,284067374,284067374@qq.com,上海市静安区,上海市静安区巨鹿路852弄1-10号花园小区静安区巨鹿路857号,63
437737,222,一心一意鲜花礼品店,191557,一心一意鲜花礼品店,1846,5,13727084196,439176752,439176752@qq.com,广东省珠海市香洲区,香宁一街17栋102房,64
420941,222,艺缘花店,166506,艺缘花店花艺,1961,5,13686097050,1169653568,1169653568@qq.com,广东省东莞市大岭山镇,大岭山镇教育路78号14号铺,64
279805,222,钟爱鲜花,20190,龙岗鲜花,688,5,13613004776、13613004776,295263118,1131516110@qq.com,广东省深圳市南山区,广东省深圳市南山区招商路63号蛇口汽车站(招商路),64
232380,222,深圳龙岗坪山大鹏葵涌锦意花店,20420,锦意花店,1872,5,13714402598,898374079,898374079@qq.com,广东省深圳市龙岗区,龙岗区坪山新区坪山街道和平路28号,64
215825,222,北碚吉丽鲜花婚庆,21554,北碚吉丽鲜花婚庆,1974,5,13883863312,2535154952,2535154952@qq.com,重庆市北碚区,重庆市北碚区西南大学旁胜利商场对面,64
416077,222,缘份花店,146984,缘份花店,1894,5,13114880256,2748839811,2748839811@qq.com,天津市东丽区,天津市东丽区卫国道博山道彩丽园-北区,64
381054,222,爱上她鲜花,111270,陈星宇,1946,5,13324033493,116028902,116028902@qq.com,辽宁省沈阳市铁西区,沈阳市铁西区兴华北街34号甲1(铁西区政府南侧)君临天下熙城桃源,64
276895,222,南京栖霞区兰亭花卉,21998,兰亭花卉,1683,5,13770691014、13770691014,460482036,兰亭花卉,江苏省南京市栖霞区,红山路70号,64
423389,222,珠海市香洲区桔梗花港五洲康城店,167303,桔梗花港,1754,5,18666140828、18666140828,2787212769,2637636399@qq.com,广东省珠海市香洲区,五洲康城梅华西路,64
437157,222,合庆花艺,189688,hq18636170727,1952,5,15915757699、13076777698,2794759875,2539435193@qq.com,广东省广州市海珠区,赤岗路60号,64
360476,222,ONE DAY花艺生活,90368,13503488207,1965,5,13503488207、18937823695,2448580712,,河南省开封市鼓楼区,黄河大街与汉兴路交叉口向南200米路东,65
423495,222,宁波海曙幸卉鲜花坊,171574,宁波海曙幸卉鲜花坊,2010,5,13566591125,453874343,453874343@qq.com,浙江省宁波市海曙区,尚书街65号,65
307350,222,花田知喜鲜花婚庆,31502,花田知喜鲜花婚庆,1887,5,18300513827,793792053,793792053@qq.com,山东省烟台市芝罘区,山东省烟台市芝罘区建昌南街6-2号,65
418263,222,爱花居株洲市泰山西路店,157600,日日红鲜花店,1870,5,13387419876、18273254958,1178678073,1178678073@qq.com,湖南省株洲市天元区,株洲市天元区泰山西路山水文园20栋108,65
426623,222,鲜花坊,178330,鲜花坊15532333733,1939,5,15532333733、15532333733,330293527,330293527@qq.com,河北省张家口市桥东区,高庙铁道路口50米处,65
307187,222,春园婚庆,32813,春园婚庆,1784,5,18221112156、13162096818,1348574549,1348574549@qq.com,上海市浦东新区,上海市浦东新区上川路995号上海立信会计金融学院(浦东校区),65
253316,22111,清远市湖滨花店,20312,清远市湖滨花店,1577,5,18922616382,273333861,273333861@qq.com,广东省清远市清城区,曙光一路76号,65
307667,222,惠阳漫雅花艺,34540,惠阳漫雅花艺,1752,5,18923653977、13360855418,2933865155,2933865155@qq.com,广东省惠州市惠阳区,惠阳区南方明珠B栋1804,65
383088,222,尚品婚庆策划花艺馆,113368,明兵,1829,5,13620305622、15815653006,243709220,243709220@qq.com,广东省佛山市禅城区,南桂西路20号1座,65
442487,222,惠佳缘花店,200890,lina李利娜,1820,5,18316336500、13669544551,2738723852,364006822@qq.com,广东省惠州市惠城区,惠州河南岸南岸路145号惠佳缘花店,65
380714,222,花开半夏商行,110814,甜甜的小花屋,1994,5,15997533753、17671332893,460851027,460851027@qq.com,湖北省宜昌市伍家岗区,伍家岗店,66
308491,222,爱花居海口市兴丹路店,36040,海口唯爱花坊,1686,5,18689669063,1670548485,helen_lilu@163.com,海南省海口市琼山区,国兴街道兴丹路14号农科院科技服务一条街,66
300171,222,上海市奉贤区玫瑰之约花店,23898,玫瑰之约花店,1814,5,18217746779、13601918013,1306897944,18217746779@163.com,上海市奉贤区,南桥镇环城东路1589号,66
307182,222,通辽鲜花专送,33490,通辽东东花店,1839,5,13948955559,397275552,ddhd2005@163.com,内蒙古通辽市科尔沁区,霍林河大街99号,66
380967,222,妃子花艺,111159,华渝之春园艺公司花艺部,1921,5,15223042850、15223042850,844325020,135029092@qq.com,重庆市沙坪坝区,重庆市沙坪坝区沙坪坝西尊路188号国盛园墅丰文问花梦香观光园,66
309292,222,厚街花言草语鲜花店,35679,幸福传递,1861,5,13592782966、13790190696,728384850,728384850@qq.com,广东省东莞市厚街镇,广东省东莞市厚街镇兴隆花街,66
418521,222,济南开心花店,158247,济南高新区开心花店,1953,5,15628923859、13370556451,569998120,569998120@qq.com,山东省济南市历下区,山东省济南市历下区花园东路1686号开心鲜花济南市历下区花园东路1686号牛旺小区北门西200米,66
296826,222,天津馨雅鲜花,20435,天津馨雅鲜花,2008,5,15022709927,1632188391,1632188391@qq.com,天津市红桥区,市龙洲路22号,66
275704,222,上海青浦丽锦工坊花店,21914,13331979731,817,5,13331979731、13611721732,763286966,13331979731,上海市青浦区,市城中北路449号,66
332860,222,爱花居哈尔滨市北新街店,32093,磊磊花店,1269,5,13946133610、13946072143,49428120,289743353@qq.com,黑龙江省哈尔滨市道外区,北新街143号,66
242504,222,爱花居济南市饮虎池街店,22398,济南鲁A鲜花店,1400,5,15965618116,532935316,532935316@qq.com,山东省济南市市中区,济南市市中区共青团路泺源大街回民小区10号,67
211433,222,重庆璧山婷语花店,20610,璧山婷语花坊,1827,5,13618311740,446440032,446440032@qq.com,重庆市璧山县,重庆市璧山县脂山路1号南河丽景-A区,67
308693,222,一亩花田,36339,花间蜜语926,1916,5,18155215799、13625520873,2906504483,liujun862408@qq.com,安徽省蚌埠市蚌山区,安徽省蚌埠市蚌山区涂山路48号丰泽园北门东20米,67
208501,22211,博艺花店,9926,衢州博艺鲜花店,966,5,13867025123,552396784,552396784@qq.com,浙江省衢州市柯城区,劳动路54-1号,67
292976,222,爱花居长沙市城南西路店,11324,鹏珊花艺,1845,5,15874130529、15873135906,1157919928,1157919928@qq.com,湖南省长沙市天心区,城南西路169号,67
422477,222,一一花舍,169548,小二鲜花店,1982,5,16601138529,355335855,355335855@qq.com,北京市大兴区,亦庄创意生活广场,67
371365,222,爱花居眉山市南巷街店,101257,18080384996,1806,5,18080384996,1466585397,,四川省眉山市东坡区,南巷街17号,67
301324,222,菏泽卡罗拉鲜花,25269,菏泽卡罗拉鲜花,1917,5,15864666069,1255191035,772031593@qq.com,山东省菏泽市,西安路与八一路交叉口,67
332183,222,蝶梦花艺,61446,蝶梦花艺,1947,5,15882258006、13981801627,,1605778017@qq.com,四川省成都市郫县,郫都区郫筒镇景尚景街40号一层,67
443405,222,西安世纪花艺,202691,西安世纪花艺,1852,5,15888000263、15058896066,752189619,752189619@qq.com,陕西省西安市未央区,西安市未央区东元路88号天丰东环广场,67
212868,222,临汾瑞春花店,19577,临汾瑞春花店,1764,5,13100079944、15803574144,675493249,675493249@qq.com,山西省临汾市尧都区,迎春北街,68
300792,222,拾月花艺美学馆,24623,简爱,1944,5,15882308176、13880079591,416081801,m15882308176@163.com,四川省成都市邛崃市,东街503#,68
332250,222,汕头花意,61548,汕头花意花艺馆,1726,5,13322744446、18688008484,,986801327@qq.com,广东省汕头市龙湖区,金砂中路东龙北街,68
305888,222,勿忘我鲜花吉山店,30836,Gentle,1943,5,13757260211,1938702596,1938702596@qq.com,浙江省湖州市吴兴区,苕溪东路138号,68
333391,222111,泰安花少年花艺,63046,花少年,111,5,13082779088、18660896661,419829555,419829555@qq.com,山东省泰安市泰山区,校场街82号,68
271210,222,潍坊市花缘鲜花店,21152,花缘鲜花店,1812,5,13963693263、15689808520,1528902497,376029150@qq.com,山东省潍坊市奎文区,胜利街金马路交叉口（政府东临）,68
306007,222,摩束鲜花,31000,Mosooo,1605,5,15121067980、13701624505,491418467,710891499@qq.com,上海市浦东新区,上海市浦东新区张杨路1518号103,68
352673,222,爱花居六安市情人路店,82566,17756428250,1786,5,17756428250、19856423130,,,安徽省六安市金安区,情人路215号(原帮女郎),68
332255,2,重庆花典鲜花店,61555,花典鲜花,21,5,13320297946,2846461618,2846461618@qq.com,重庆市渝中区,中山一路148号,68
309407,22211,青岛安琪妙品花店,37631,anqimiaopin,777,5,13906489179、18953258654,77790086,77790086@qq.com,山东省青岛市市北区,蚌埠路9号欣德远景,68
419027,222,余香花园,157738,余香花园,1979,5,18224431553,1017039052,1017039052@qq.com,四川省成都市金牛区,余香花园,69
399326,222,花艺都市花店,129606,13873157042,1967,5,18874745157,2652554756,,湖南省长沙市岳麓区,长沙市岳麓区新民路新民学会旧址新民小学旁新民小学教师宿舍新民小区东区-3栋,69
301077,222,AA独爱桃花居,24966,桃花居,1709,5,13581773083、18515319518,3265166579,1352783330@qq.com,北京市朝阳区,王四营，垡头，翠城馨园，观音堂，小武基，高碑店，五方桥,69
310199,222,瑞吉娜鲜花连锁,38745,merrybuddy,1821,5,17771112609、17771006446,908188066,908188066@qq.com,湖北省武汉市硚口区,同馨花园二期4栋底商,69
304716,222111,恋心鲜花,29221,恋心鲜花,17,5,17707006445,2760157492,2760157492@qq.com,江西省南昌市青山湖区,师大南路36号,69
308448,222,花韵花店,35941,花韵花店,1897,5,15762973060,1530031211,1530031211@qq.com,山东省临沂市河东区,正阳路中段,69
424316,222,THE FOREST°森林花店,160351,THEFOREST,1927,5,13558429966,303938574,303938574@qq.com,江苏省南京市建邺区,所街169号新悦天地一层森林花店,69
309454,222,深圳国度花艺店,37716,深圳国度花艺店,1767,5,13691939538、13613040283,751974999,3223841340@qq.com,广东省深圳市罗湖区,金华街3号铺,69
305496,222,艺敏鲜花,30308,艺敏鲜花批发部,1714,5,13736390581,706959092,706959092@qq.com,浙江省温州市乐清市,乐清市乐昌南街59-61号,69
355113,222,玛格丽特花坊,85005,18659781122,1928,5,18659781122、13507519639,1149114569,1149114569@qq.com,福建省龙岩市新罗区,龙岩市新罗区和平路与解放南路交叉口西北50米留馨花园,69
351098,222,芊卉花艺18119712565,80991,15055262513,1906,5,15055262513、18119712565,,,安徽省蚌埠市龙子湖区,龙子湖区向湖路滨湖蓝湾491号电话18119712565,70
215461,222,甘肃庆阳七里香花卉,19352,甘肃庆阳七里香花卉,1678,5,18993426699、13909348825,247400753,247400753@qq.com,甘肃省庆阳市西峰区,华兴美食娱乐文化街北口二中后门,70
304293,222,小米鲜花婚庆,28718,米越鲜花,1829,5,13269676199,2086796563,1403435657@qq.com,北京市房山区,北京市房山区西路大街点点超市对面,70
215688,222,上海月辰花坊,21902,上海月辰花坊,1850,5,13127818978、13267896000,294835677,294835677@qq.com,上海市浦东新区,人民东路2635弄名品村A区72号月辰花坊,70
422112,222,泉州益辉鲜花坊,168824,泉州益辉鲜花坊,1327,5,13860711652、15859043867,3063192959,3063192959@qq.com,福建省泉州市丰泽区,东湖街道东塘头路26号,70
416648,222,于花花店,148291,于花有情,597,5,13308030436、15882279376,1760738242,1760738242@qq.com,四川省成都市都江堰市,彩虹大道南三段196号16栋1层7号,70
462534,222,小姐姐de鲜花店,226280,小姐姐de鲜花店,1933,5,13096148000,896360361,350998642@qq.com,四川省南充市嘉陵区,四川省南充市嘉陵区陈寿路永兴街26号,70
239813,222111,长春迪斯特鲜花,9635,小6设计,16,5,18043919808,85868005,tyzz_85@163.com,吉林省长春市朝阳区,同志街与清华路交汇处,70
300932,222,爱花居蒙城县商城东路店,24788,心怡花店,1728,5,15956785228,2408560949,1056866857@qq.com,安徽省亳州市蒙城县,蒙城县宝塔公园南门对面,70
310187,222,爱花居成都市井山路店,38731,龙泉那些花儿,1661,5,18190768905,490541138,136465075@qq.com,四川省成都市武侯区,四川省成都市武侯区小天西巷5号小天西巷5号院小天西巷5号院内遇见花橱鲜花店,70
303545,222,花之恋二部,27857,斐彩云,1839,5,13753100628、13007076045,1592758448,1592758448@qq.com,山西省太原市小店区,太原市小店区永康街,71
347174,222,花田喜事花艺婚庆,77067,18360049982,1829,5,15751598737、15751598737,2719289935,,江苏省宿迁市宿城区,宿迁义乌国际商贸城精品街二期21号商铺,71
426820,222,意和园鲜花店2018,178646,意和园鲜花店,1856,5,18802039248、18802039248,1624349561,535285318@qq.com,广东省广州市海珠区,石溪南约东街南82号,71
333597,22111,北北鲜花气球婚庆,63351,济南北北鲜花店,1562,5,13075355558、18764024000,64471425,64471425@qq.com,山东省济南市天桥区,联四路清联花园北区路西69路公交站点,71
416683,222,浪漫,148349,751213sfy,1821,5,13815317712、15152199977,976290802,976290802@qq.com,江苏省徐州市云龙区,江苏徐州市云龙区,71
264365,222,韶关迎春花店,19991,韶关迎春花店,1749,5,13411107116、13411107116,493199059,493199059@qq.com,广东省韶关市浈江区,园前西路 3号铺,71
304381,222,勿忘我鲜花蛋糕店,28822,勿忘我鲜花蛋糕店,1771,5,18119387458、18119387458,3128608674,3128608674@qq.com,甘肃省兰州市城关区,城关区甘南路223号,71
422619,222,红萍花木店,169790,红萍花木店,1868,5,13421985923,1916699090,1916699090@qq.com,广东省东莞市南城区,东莞市南城区新基市场E区03号红萍花木店,71
301192,222,谷里花艺馆,25113,谷里花艺,1601,5,18030782568、18030782568,1412247391,puxiaolili@163.com,四川省成都市武侯区,成都武侯区天府大道北段1700号,71
308067,222,米妮花开,35230,AN唯爱花艺,1621,5,18022433351,1418010698,1418010698@qq.com,广东省广州市白云区,越秀区三元里地铁站,71
274607,222,盐城缘缘鲜花店,14303,盐城缘缘鲜花店,1788,5,13770036888、15715108686,,464301750@qq.com,江苏省盐城市亭湖区,大庆西路26号缘缘鲜花礼仪,72
426073,222,湖南株洲宏辉鲜花批发,177249,湖南株洲宏辉鲜花批发,1619,5,13873340252、18973352876,2819590973,2819590973@qq.com,湖南省株洲市芦淞区,市府路153号,72
332872,222,爱花居昆明市河景路店,30030,沐阳,1756,5,13320962662、18612101280,344378857,244929733@qq.com,云南省昆明市西山区,福海街道河景路李家地统建房2单元101,72
305807,222,爱花居北京市迎春园店,30733,小木屋花房,1649,5,15044701959,2267032822,2267032822@qq.com,广东省阳江市阳西县,广东省阳江市阳西县沙扒镇月亮湾金兰湾2栋阳西月亮湾悦景海景公寓1层底商,72
333820,22111,艺尚花馆,63644,綦江艺尚花馆,1733,5,18290423852,934006658,934006658@qq.com,重庆市綦江县,重庆市綦江区中山路81号,72
309510,222,QYXHD2016,37790,QYXHD2016,1831,5,15867131919、18057107678,619742088,619742088@qq.com,上海市浦东新区,上海市浦东新区莲安西路125弄81-140号通宇加东花园,72
332497,222,八里香鲜花店,61896,七里香鲜花,1878,5,18818773636、18818773636,2672456420,749814452@qq.com,广东省深圳市福田区,福田街道皇岗社区吉龙二村35栋,72
306782,222,鞍山水晶花坊,31679,鞍山水晶花坊,1836,5,13500426427、13942266787,1320062280,1320062280@qq.com,辽宁省鞍山市铁西区,铁西三道街皮口海鲜南50米,72
419775,222,燕郊浪漫约吧鲜花,163055,浪漫约吧鲜花,1860,5,15097551831、18931530634,2576161651,2576161651@qq.com,河北省廊坊市三河市,三河燕郊学院大街,72
239156,222,缘来小站鲜花,20920,缘来小站鲜花,1667,5,13806589489,547568419,缘来小站鲜花,浙江省台州市路桥区,邮电东路161号,72
281071,222,成都水仙百合,21565,成都水仙百合,1797,5,18000521754,1163864863,成都水仙百合,四川省成都市高新区,肖家河沿街绿岸嘉园,73
222340,222,非凡花艺,21756,非凡花艺,1722,5,13691314382、17310213769,1198303418,W13691314382@163.COM,北京市房山区,良乡西路南街昊宏家园底商,73
258911,222,深圳时尚花店,18485,深圳时尚花店,1751,5,15889307485,513295571,513295571@qq.com,广东省深圳市福田区,田面新村,73
220424,2221,昆山大蔡鲜花,17818,昆山鲜花,1467,5,15062626859、18112633197,290166006,13375150128@163.com,江苏苏州昆山市,玉山镇集街70号,73
312580,222,甜蜜蜜花店（樟木头石新）,41566,13712561702,1797,5,13712561702、13712561702,261694120,261694120@qq.com,广东省东莞市樟木头镇,石新龙城花园12号（三正半酒店路口）,73
419612,222,玖拾玖号花艺馆,162656,玖拾玖号花艺馆,1737,5,13521057380、15311522535,1300418094,2406257468@qq.com,北京市西城区,花枝胡同10号,73
421078,222,深圳梦瑶花坊,166780,深圳梦瑶花坊,1832,5,17512085067、15899856403,601581899,601581899@qq.com,广东省深圳市宝安区,沙井街道园林新村5巷3号,73
201183,222111,南阳美尚花艺,21708,美尚花艺,132,5,13333669858、15518974699,1026910862,1026910862@qq.com,河南省南阳市宛城区,卧龙区高新区仲景路范蠡路交叉口西100米,73
440104,22111,花缘物语园艺店,195861,花缘物语园艺店,1723,5,18222019256、18622210043,1049825274,1049825274@qq.com,天津市滨海新区,杭州道街贻丰园19栋,73
437620,22111,上海喜欢你花艺花店,191331,嘉萌园艺花艺店,1746,5,13764824132,421908627,421908627@qq.com,上海市虹口区,三角地菜场（吉祥路）W-26,73
239727,222,双华花店,21778,双华花店,248,5,18121275985、13917219391,329269384,329269384@qq.com,上海市闵行区,莘庄莘北路191号,74
439882,22111,女人花鲜花批发,195720,女人花鲜花批发,1127,5,17333966190、13613317776,84104100,84104100@qq.com,河北省石家庄市裕华区,翰墨儒林底商,74
304522,222,爱花居西安市碑林区钟楼店,28993,西安有家花店,1502,5,15309297336,114025356,114025356@qq.com,陕西省西安市碑林区,钟楼街,74
423052,22111,兰亭花坊,170653,兰亭小兔兔,1607,5,18015272705,1419361592,1419361592@qq.com,江苏省常州市钟楼区,常州市钟楼区吊桥路88号(苏宁电器旁)乐颐大厦,74
300454,222,广州益辉鲜花坊,24222,广州益辉鲜花坊,49,5,18024016819、18024016819,3309318027,3136548365@qq.com,广东省广州市天河区,鳌鱼岗大街三巷28号2楼203,74
443538,22111,上海市相悦花艺,203015,上海市相悦花艺,1720,5,13795420061、18721736155,191390551,191390551@qq.com,上海市嘉定区,南翔镇劳动街222号101室,74
417410,222,美好花艺,153190,美好花艺：,1816,5,15052217809、13405762150,1098979049,1098979049@qq.com,江苏省无锡市梁溪区,芦庄一区，芦庄路,74
421583,22111,丽影鲜花店,167760,weimei,1627,5,15837122593、13837122583,417699721,417699721@qq.com,河南省郑州市二七区,大学北路与康复前街交叉口向北二十米路东,74
380706,222,阳光花路鲜花店瞿,110807,瞿晓鹏,1806,5,15076390086,910666387,2760603733@qq.com,河北省保定市北市区,红旗大街魅力东方对面阳光花路鲜花店,74
308399,22111,红豆鲜花,33903,固安红豆鲜花,1775,5,13931606415、13931606415,690203317,690203317@qq.com,河北省廊坊市固安县,固安县育才南路畜牧局底商,74
309798,222,爱花居南昌市北京东路店,38200,爱琴海花店,1692,5,15907094117、18970091391,3263976146,15907094117@139.com,江西省南昌市青山湖区,南昌市北京东路边1777号,75
321535,22111,小清新花艺馆,50768,小清新花艺馆,1737,5,13190014003,452404382,13591602011@139.com,辽宁省沈阳市浑南新区,奥体中心,75
300966,222,爱花居西安市未央路店,24831,15991165574,1617,5,15991165574,874479057,874479057@qq.com,陕西省西安市未央区,龙首村,75
417999,222,星学花序鲜花店,155563,炜桐,1671,5,18665407114,330158103,330158103@qq.com,广东省佛山市禅城区,佛山市禅城区燎原路五巷2号首层B-C/B列,75
253080,222,上海玮琪花艺,19646,上海华杰花艺,799,5,17753745377,594941707,594941707@qq.com,上海市浦东新区,上海市浦东新区界龙村徐顾家宅461临东徐家宅界龙村徐顾家宅一号楼,75
405603,222,玉龙花卉,135883,15284405095,1786,5,15284405095、15087040545,125583406,125583406@qq.com,云南省昆明市西山区,福海南诏苑小区4栋6单元附1号2号商铺,75
237437,222,荆州幸福花缘鲜花店,20911,荆州幸福花缘鲜花店,1658,5,13872414416,1225697481,1225697481@qq.com,湖北省荆州市荆州区,区花台人民路,75
311269,222,鑫宇梦鲜花,40222,北京鑫宇梦鲜花,1797,5,18311455178,960686550,960686550@qq.com,北京市西城区,前公用胡同30号,75
301526,22111,安庆深深爱鲜花店,25510,安庆深深爱鲜花店,1591,5,17755602808、17755602808,,www.5757667252@qq.com,安徽省安庆市宜秀区,安庆宜秀区迎宾路178号，火车站东100米,75
205012,22111,紫竹花店,20282,紫竹花店,1597,5,15147799111、15804846139,974256179,974256179@qq.com,内蒙古鄂尔多斯市东胜区,杭锦南路6号街坊,75
306928,22111,武汉市喜多多花店,32955,喜多多花店,1623,5,15377615540、15971861677,,1103633035@qq.com,湖北省十堰市丹江口市,湖北省武汉市洪山区白沙洲大道张家湾鑫宇花园,76
395660,222,北京芊卉阁鲜花店,125940,13521002510,1717,5,13521002510、13260356932,1750964265,1750964265@qq.com,北京市朝阳区,北京市朝阳区农光东里34-2天客隆商务大厦天客隆超市(南磨房路)大商超市进门鲜花店,76
415281,22111,馨世缘鲜花店,144905,馨世缘鲜花店,1723,5,13391930349、18910774910,916133875,916133875@qq.com,河北省廊坊市香河县,安平镇双兴南路京津花园底商13-2,76
415635,22111,玫瑰缘花卉经营部,146400,玫瑰缘花卉馆,1671,5,13085339180,635524707,635524707@qq.com,云南省昆明市西山区,昆明市西山区西福路南昭苑商品,76
418238,22111,花知意,157527,Hanhanhuayi,1717,5,13207223327,187272123,187272123@qq.com,湖北省宜昌市西陵区,西坝建设路11,76
238611,22111,上海智巡花坊,10285,月辰花艺,544,5,13361987880、17177788918,2723807,6661802@qq.com,上海市徐汇区,徐汇区肇嘉浜路736号,76
212748,222,爱花居巴中市红军路店,11190,百合缘花艺馆,1519,5,15982780414、18282770414,519482339,519482339@qq.com,四川省巴中市巴州区,骨科医院旁边第三门市,76
303219,222,美人花坊,27492,美人花坊,1656,5,18623271881,398821381,398821381@qq.com,重庆市涪陵区,望州路3号附6号（罗家花园加油站斜对面）,76
424065,22111,大连花小语鲜花,173179,大连花小语鲜花店,1505,5,17824355502,25881291,a_ndy8@163.com,辽宁省大连市沙河口区,大连市沙河口区台山街88号,76
300107,22111,武清花无缺,23806,武清花无缺,1696,5,15922077199、13352066321,203829265,203829265@qq.com,天津市武清区,天津武清常德大街,76
300272,22111,四川绵阳鲜花缘花艺馆,24010,花缘花艺馆321,1547,5,15882829491,2864571849,caoersx@qq.com,四川省绵阳市涪城区,涪城区跃进路北段86号,77
309184,222,俪缘花艺工作室,36489,王亮,1803,5,18086525455、18086525455,631511992,631511992@qq.com,湖北省武汉市江岸区,湖北省武汉市江岸区渣家小区渣家路138号,77
221886,22111,上海君悦鲜花,21953,君悦鲜花,1424,5,18217311902、18721366896,771037625,771037625@qq.com,上海市徐汇区,上海市徐汇区襄阳南路169号,77
304388,22111,依之情花艺,28830,wq13939003522,1644,5,13939003522、18695818337,947539464,317835613@qq.com,河南省郑州市金水区,郑州市国基路陈寨花卉市场,77
333456,222,甜雅鲜花,63147,甜雅鲜花,1751,5,13865677877,811575075,811575075@qq.com,浙江省杭州市江干区,杭州市江干区下沙文渊路99号,77
380212,22111,爱花居龙口市龙港路店,110116,梅香鲜花,1727,5,13455551788,952438004,952438004@qq.com,山东省烟台市龙口市,龙口西城区新一州北30米路西,77
425872,22111,瑞欣花坊,176862,瑞欣花坊,1737,5,13162309261、15802109039,524008823,524008823@qq.com,上海市嘉定区,嘉定区江桥镇鹤望路516号,77
303283,222,四叶草花艺生活馆,27564,四叶草花艺生活馆,1555,5,18149552524,262015701,262015701@qq.com,福建省福州市台江区,鳌兴路133号,77
415720,222,北京专一鲜花,146505,北京专一鲜花,1659,5,18810490051、18810490051,2957476507,hua13718683428@126.com,北京市朝阳区,北京市朝阳区仰山桥亚运村,77
308641,222,爱花居上海市永清路店,25058,一加一花店,1641,5,15900853313,1094065557,1094065557.@qq.com,上海市宝山区,上海市宝山区永清路362号,77
425173,222,济南历城区孙小姐的花店,175477,孙小姐的花店,1738,5,15314127958,1766843455,1766843455@qq.com,山东省济南市历城区,农干院路上海花园沿街商铺,78
310189,222,京城花艺,38734,花小丫丫花艺,1801,5,18001379968,969549754,969549754@qq.com,北京市海淀区,海淀区四季青桥,78
245317,22111,简阳市世纪花卉店,21335,资阳世纪花卉,1481,5,13340685212,417520926,cxw7229020@126.com,四川省成都市简阳市,简阳市南街145号世纪花卉,78
303188,2211,锦彩鲜花,27462,锦彩鲜花,1243,5,18708013740、13518904312,345893490,961524320@qq.com,西藏拉萨市城关区,德吉中路德克士对面,78
311361,222,小可鲜花,30507,小可,1732,5,15132367335,1291962402,1291962402@qq.com,北京市房山区,北京市房山区S315(京良路辅路)太阳圣火广场,78
421599,22111,丘比特24小时鲜花速递,167812,丘比特24小时鲜花速递,1738,5,13578985700、13331775722,,2674969191@qq.com,吉林省长春市南关区,三道街财神,78
296181,222,顺德区容桂梦逸轩花店,21921,az13702826528,1557,5,13702826420,1073357706,1073357706@qq.com,广东佛山顺德区,容桂福基路九号,78
303104,22111,爱花居深圳市桃园街店,27374,无忧花海,1246,5,13148829231,466679028,403560800@qq.com,广东省深圳市南山区,南山区桃源街道光前村,78
308497,222,番禺馨梦缘花艺,36051,番禺馨梦缘花艺123,797,5,18727938648、18924192172,1606291121,1606291121@qq.com,广东省广州市番禺区,钟村镇谢村环村西路31号一楼,78
418364,222,百顺花艺,157843,百顺花艺,1628,5,18851110776,364129889,248898770@qq.com,江苏省南京市秦淮区,南京市秦淮区解放南路尚书村78号尚书公寓尚书里48号12栋105,78
302609,22111,珍妮花艺中心15753172865,26811,珍妮花艺中心,1712,5,15194185009,934635091,934635091@qq.com,山东省济南市历下区,历山路95号,79
